dataset,dim,random_state,simulation_num,method,metric1,metric2,replications,samples_per_replication,final_samples_per_replication,fidelity_weight,smoothing_mu,configured_epochs,epochs_ran,batch_size,steps_ran,optimizer,initial_checkpoint_sha256,ipa_gradient_variance_trace,ipa_gradient_variance_mean_per_parameter,ipa_gradient_std_norm,ipa_gradient_mean_norm,ipa_gradient_relative_variance,ipa_gradient_loss_mean,ipa_gradient_loss_variance,gradient_variance_repeats,gradient_variance_batch_size,gradient_variance_replications,gradient_variance_samples_per_replication,gradient_variance_seed,gradient_parameter_count,weighted_ipa_gradient_variance_trace,ipa_gradient_weight,ipa_batched_gradient_variance,weighted_ipa_batched_gradient_variance
van_havre,9,82,4,rseto_ipa_R4,281.9407653808594,191.7129364013672,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,b02cbb333fcb357b46bb08288a7f4a450b5883f5c8c928e26c08b6bba9238aa6,0.1700765341520309,5.413002327259164e-06,0.4124033749103546,2.6109633445739746,0.0249484088271856,3.5627807676792145,0.0002257296207994,8.0,16.0,4.0,137.0,30082.0,31420.0,0.0425191335380077,0.5,0.1700765341520309,0.0425191335380077
van_havre,9,82,16,rseto_ipa_R16,281.8492431640625,189.07171630859375,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,b02cbb333fcb357b46bb08288a7f4a450b5883f5c8c928e26c08b6bba9238aa6,0.0677724331617355,2.156983782697353e-06,0.260331392288208,1.958968997001648,0.0176602937281131,3.5771775245666504,1.3308645082231254e-05,8.0,16.0,16.0,137.0,30082.0,31420.0,0.0169431082904338,0.5,0.0677724331617355,0.0169431082904338
van_havre,9,82,64,rseto_ipa_R64,281.81640625,191.2646484375,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,b02cbb333fcb357b46bb08288a7f4a450b5883f5c8c928e26c08b6bba9238aa6,0.0068663163110613,2.185333016768709e-07,0.0828632414340972,2.115985631942749,0.0015335513744503,3.5755219161510468,1.8982688944544992e-06,8.0,16.0,64.0,137.0,30082.0,31420.0,0.0017165790777653,0.5,0.0068663163110613,0.0017165790777653
van_havre,9,82,256,rseto_ipa_R256,281.8096618652344,191.2200927734375,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,b02cbb333fcb357b46bb08288a7f4a450b5883f5c8c928e26c08b6bba9238aa6,0.0014025657437741,4.463926472908497e-08,0.0374508425593376,2.1134555339813232,0.0003140053304377,3.576017409563065,7.593247742322871e-07,8.0,16.0,256.0,137.0,30082.0,31420.0,0.0003506414359435,0.5,0.0014025657437741,0.0003506414359435
van_havre,9,15,1,rseto_ipa_R1,259.2853698730469,163.1715545654297,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6fcd0e875758a965a12358f11770b2d0fa16670cbcccfcd527b153b7901a5c38,275.4320068359375,0.0087661361321806,16.59614372253418,18.69626235961914,0.7879611849784851,16.782705545425415,0.3777916423001833,8.0,16.0,1.0,137.0,30015.0,31420.0,68.85800170898438,0.5,275.4320068359375,68.85800170898438
van_havre,9,15,4,rseto_ipa_R4,259.274169921875,163.01100158691406,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6fcd0e875758a965a12358f11770b2d0fa16670cbcccfcd527b153b7901a5c38,330.65673828125,0.0105237662792205,18.183969497680664,23.386798858642575,0.604555070400238,16.70629620552063,0.2987388883359147,8.0,16.0,4.0,137.0,30015.0,31420.0,82.6641845703125,0.5,330.65673828125,82.6641845703125
van_havre,9,15,16,rseto_ipa_R16,259.2777404785156,163.1215362548828,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6fcd0e875758a965a12358f11770b2d0fa16670cbcccfcd527b153b7901a5c38,144.5184326171875,0.0045995679683983,12.021581649780272,28.07198715209961,0.1833905428647995,17.076035499572754,0.0449232450565822,8.0,16.0,16.0,137.0,30015.0,31420.0,36.129608154296875,0.5,144.5184326171875,36.129608154296875
van_havre,9,15,64,rseto_ipa_R64,259.2802734375,163.1082305908203,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6fcd0e875758a965a12358f11770b2d0fa16670cbcccfcd527b153b7901a5c38,43.168426513671875,0.0013739155838266,6.570268154144287,24.44467544555664,0.0722433105111122,16.975082635879517,0.0129829163253946,8.0,16.0,64.0,137.0,30015.0,31420.0,10.792106628417969,0.5,43.168426513671875,10.792106628417969
van_havre,9,15,256,rseto_ipa_R256,259.295166015625,163.08148193359375,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6fcd0e875758a965a12358f11770b2d0fa16670cbcccfcd527b153b7901a5c38,9.95236587524414,0.0003167525865137,3.1547369956970215,24.399045944213867,0.0167178586125373,16.959506273269653,0.0055943345681563,8.0,16.0,256.0,137.0,30015.0,31420.0,2.488091468811035,0.5,9.95236587524414,2.488091468811035
van_havre,9,4,1,rseto_ipa_R1,300.5333251953125,157.98080444335938,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8052f193c71acdd22cb40dc893d59c6f6ffe317c363dc8b5605ba5029e6b7ac2,0.8274471759796143,2.633504664117936e-05,0.9096412062644958,4.405977725982666,0.0426241420209407,3.6237988471984863,0.0007482282712771,8.0,16.0,1.0,137.0,30004.0,31420.0,0.2068617939949035,0.5,0.8274471759796143,0.2068617939949035
van_havre,9,4,4,rseto_ipa_R4,299.58074951171875,157.85250854492188,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8052f193c71acdd22cb40dc893d59c6f6ffe317c363dc8b5605ba5029e6b7ac2,0.1542613953351974,4.909656126983464e-06,0.39276123046875,3.8393783569335938,0.01046490855515,3.6559791266918182,0.0001502299843169,8.0,16.0,4.0,137.0,30004.0,31420.0,0.0385653488337993,0.5,0.1542613953351974,0.0385653488337993
van_havre,9,4,16,rseto_ipa_R16,300.30303955078125,157.7053985595703,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8052f193c71acdd22cb40dc893d59c6f6ffe317c363dc8b5605ba5029e6b7ac2,0.0402326546609401,1.2804791822418338e-06,0.2005807906389236,4.13871431350708,0.0023488092701882,3.645657688379288,4.821733047423647e-05,8.0,16.0,16.0,137.0,30004.0,31420.0,0.010058163665235,0.5,0.0402326546609401,0.010058163665235
van_havre,9,4,64,rseto_ipa_R64,299.80865478515625,157.91159057617188,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8052f193c71acdd22cb40dc893d59c6f6ffe317c363dc8b5605ba5029e6b7ac2,0.0103034190833568,3.2792550541671517e-07,0.1015057563781738,3.9717116355896,0.0006531695253215,3.6552438735961914,5.062544687461923e-06,8.0,16.0,64.0,137.0,30004.0,31420.0,0.0025758547708392,0.5,0.0103034190833568,0.0025758547708392
van_havre,9,4,256,rseto_ipa_R256,299.9319763183594,157.98976135253906,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,8052f193c71acdd22cb40dc893d59c6f6ffe317c363dc8b5605ba5029e6b7ac2,0.0030172746628522,9.603038364502937e-08,0.0549297258257865,4.048916339874268,0.000184050615644,3.651701450347901,4.523062118875844e-06,8.0,16.0,256.0,137.0,30004.0,31420.0,0.000754318665713,0.5,0.0030172746628522,0.000754318665713
van_havre,9,95,1,rseto_ipa_R1,277.19378662109375,191.90147399902344,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5db6a433f7917441ae753a1ad868fac638efd482fa35f62f34479fcc00c27058,0.8695180416107178,2.7674030206981115e-05,0.9324795007705688,1.986084580421448,0.2204363048076629,3.7812534868717194,0.0001834422094221,8.0,16.0,1.0,137.0,30095.0,31420.0,0.2173795104026794,0.5,0.8695180416107178,0.2173795104026794
van_havre,9,95,4,rseto_ipa_R4,277.1387023925781,194.26919555664065,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5db6a433f7917441ae753a1ad868fac638efd482fa35f62f34479fcc00c27058,0.555871844291687,1.7691656466922723e-05,0.7455681562423706,2.3571369647979736,0.1000472158193588,3.775140732526779,0.0001625330606955,8.0,16.0,4.0,137.0,30095.0,31420.0,0.1389679610729217,0.5,0.555871844291687,0.1389679610729217
van_havre,9,95,16,rseto_ipa_R16,277.2599182128906,192.02574157714844,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5db6a433f7917441ae753a1ad868fac638efd482fa35f62f34479fcc00c27058,0.2106628119945526,6.704736279061763e-06,0.4589801728725433,2.40874981880188,0.0363081805408,3.774128586053848,5.197282616364873e-05,8.0,16.0,16.0,137.0,30095.0,31420.0,0.0526657029986381,0.5,0.2106628119945526,0.0526657029986381
van_havre,9,95,64,rseto_ipa_R64,277.2333068847656,194.09909057617188,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5db6a433f7917441ae753a1ad868fac638efd482fa35f62f34479fcc00c27058,0.05348951369524,1.7024033240886638e-06,0.2312780022621154,2.470006227493286,0.0087674353271722,3.7734280228614807,1.1532034782086547e-05,8.0,16.0,64.0,137.0,30095.0,31420.0,0.01337237842381,0.5,0.05348951369524,0.01337237842381
van_havre,9,95,256,rseto_ipa_R256,277.19647216796875,192.73959350585935,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,5db6a433f7917441ae753a1ad868fac638efd482fa35f62f34479fcc00c27058,0.0152474641799926,4.852789174947247e-07,0.1234806254506111,2.5017473697662354,0.0024361875839531,3.7737882137298584,2.048238651955866e-06,8.0,16.0,256.0,137.0,30095.0,31420.0,0.0038118660449981,0.5,0.0152474641799926,0.0038118660449981
van_havre,9,36,1,rseto_ipa_R1,291.55267333984375,153.07049560546875,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,44079dae9badcc73a14bd11861819da0538d78987c2acb8396650f0aab0974e6,1.767222881317139,5.624515688396059e-05,1.329369306564331,3.3615355491638184,0.1563924849033355,4.180875480175018,0.0007788309420472,8.0,16.0,1.0,137.0,30036.0,31420.0,0.4418057203292846,0.5,1.767222881317139,0.4418057203292846
van_havre,9,36,4,rseto_ipa_R4,287.8251037597656,186.78990173339844,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,44079dae9badcc73a14bd11861819da0538d78987c2acb8396650f0aab0974e6,0.0047073583118617,1.49820436945447e-07,0.0686101913452148,2.0842206478118896,0.0010836521396413,4.281031608581543,3.279404875554194e-05,8.0,16.0,4.0,137.0,30036.0,31420.0,0.0011768395779654,0.5,0.0047073583118617,0.0011768395779654
van_havre,9,36,16,rseto_ipa_R16,287.8806457519531,188.59608459472656,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,44079dae9badcc73a14bd11861819da0538d78987c2acb8396650f0aab0974e6,0.0029813982546329,9.488854857409025e-08,0.0546021834015846,2.119303941726685,0.000663794344291,4.277465879917145,5.384084127107209e-06,8.0,16.0,16.0,137.0,30036.0,31420.0,0.0007453495636582,0.5,0.0029813982546329,0.0007453495636582
van_havre,9,36,64,rseto_ipa_R64,288.7880859375,173.23178100585938,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,44079dae9badcc73a14bd11861819da0538d78987c2acb8396650f0aab0974e6,0.0005346275283955,1.7015516107221632e-08,0.023122014477849,2.3359546661376953,9.797663369681686e-05,4.2553611397743225,1.3621886369362204e-06,8.0,16.0,64.0,137.0,30036.0,31420.0,0.0001336568820988,0.5,0.0005346275283955,0.0001336568820988
van_havre,9,36,256,rseto_ipa_R256,288.0694885253906,186.2941436767578,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,44079dae9badcc73a14bd11861819da0538d78987c2acb8396650f0aab0974e6,0.0001604005810804,5.105047051756628e-09,0.0126649355515837,2.2046828269958496,3.299997842987068e-05,4.27100932598114,5.799824163789578e-07,8.0,16.0,256.0,137.0,30036.0,31420.0,4.010014527011663e-05,0.5,0.0001604005810804,4.010014527011663e-05
van_havre,9,32,1,rseto_ipa_R1,273.81121826171875,165.5885467529297,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,d88b4d6334092e8fc30d3c9de9582bad3207f7bce2b7b70b6a01207e55bf4d87,2.8758482933044434,9.152922575594856e-05,1.69583261013031,3.183957099914551,0.2836818695068359,3.4958274364471436,0.0015672003429634,8.0,16.0,1.0,137.0,30032.0,31420.0,0.7189620733261108,0.5,2.8758482933044434,0.7189620733261108
van_havre,9,32,4,rseto_ipa_R4,273.9354248046875,165.69180297851562,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,d88b4d6334092e8fc30d3c9de9582bad3207f7bce2b7b70b6a01207e55bf4d87,0.1752522885799408,5.577730462391628e-06,0.4186314344406128,3.086801528930664,0.0183927323669195,3.505109965801239,6.158515294682079e-05,8.0,16.0,4.0,137.0,30032.0,31420.0,0.0438130721449852,0.5,0.1752522885799408,0.0438130721449852
van_havre,9,32,16,rseto_ipa_R16,273.8505554199219,165.78102111816406,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,d88b4d6334092e8fc30d3c9de9582bad3207f7bce2b7b70b6a01207e55bf4d87,0.1744207888841629,5.55126644030679e-06,0.4176371395587921,3.0870394706726074,0.0183026455342769,3.510276585817337,3.8079865580544136e-05,8.0,16.0,16.0,137.0,30032.0,31420.0,0.0436051972210407,0.5,0.1744207888841629,0.0436051972210407
van_havre,9,32,64,rseto_ipa_R64,273.8794860839844,165.57659912109375,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,d88b4d6334092e8fc30d3c9de9582bad3207f7bce2b7b70b6a01207e55bf4d87,0.059366837143898,1.8894601225838417e-06,0.2436531037092209,3.2502431869506836,0.005619688425213,3.506648004055023,4.092062498882244e-06,8.0,16.0,64.0,137.0,30032.0,31420.0,0.0148417092859745,0.5,0.059366837143898,0.0148417092859745
van_havre,9,32,256,rseto_ipa_R256,273.88555908203125,165.5211944580078,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,d88b4d6334092e8fc30d3c9de9582bad3207f7bce2b7b70b6a01207e55bf4d87,0.011658526957035,3.7105434103068546e-07,0.1079746559262275,3.112076997756958,0.0012037686537951,3.5072110891342163,3.82043508904774e-06,8.0,16.0,256.0,137.0,30032.0,31420.0,0.0029146317392587,0.5,0.011658526957035,0.0029146317392587
van_havre,9,29,1,rseto_ipa_R1,303.7861633300781,167.69821166992188,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9106c1dc9e1973bee95a2084754f1b44065d13a911eee7a64c4b08dde7eb5564,0.2713968455791473,8.637709470349364e-06,0.5209576487541199,2.358396291732788,0.0487945415079593,3.4352062940597534,0.0002142110725864,8.0,16.0,1.0,137.0,30029.0,31420.0,0.0678492113947868,0.5,0.2713968455791473,0.0678492113947868
van_havre,9,29,4,rseto_ipa_R4,303.5990905761719,167.25267028808594,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9106c1dc9e1973bee95a2084754f1b44065d13a911eee7a64c4b08dde7eb5564,2.248856544494629,7.157404616009444e-05,1.4996187686920166,2.9693751335144043,0.2550536692142486,3.41883248090744,6.959361480036412e-05,8.0,16.0,4.0,137.0,30029.0,31420.0,0.5622141361236572,0.5,2.248856544494629,0.5622141361236572
van_havre,9,29,16,rseto_ipa_R16,303.759765625,166.49562072753906,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9106c1dc9e1973bee95a2084754f1b44065d13a911eee7a64c4b08dde7eb5564,0.3978365361690521,1.266188883164432e-05,0.6307428479194641,3.177238941192627,0.03940986469388,3.404471218585968,4.7100337476584695e-05,8.0,16.0,16.0,137.0,30029.0,31420.0,0.099459134042263,0.5,0.3978365361690521,0.099459134042263
van_havre,9,29,64,rseto_ipa_R64,303.7727966308594,167.12399291992188,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9106c1dc9e1973bee95a2084754f1b44065d13a911eee7a64c4b08dde7eb5564,0.2559601366519928,8.146407708409242e-06,0.5059250593185425,3.235356330871582,0.0244527719914913,3.408531904220581,2.0051712600174403e-05,8.0,16.0,64.0,137.0,30029.0,31420.0,0.0639900341629982,0.5,0.2559601366519928,0.0639900341629982
van_havre,9,29,256,rseto_ipa_R256,303.7171630859375,166.85540771484375,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,9106c1dc9e1973bee95a2084754f1b44065d13a911eee7a64c4b08dde7eb5564,0.0286251008510589,9.110471523854358e-07,0.1691895425319671,3.3280060291290283,0.0025845137424767,3.404470711946487,9.906410280028209e-07,8.0,16.0,256.0,137.0,30029.0,31420.0,0.0071562752127647,0.5,0.0286251008510589,0.0071562752127647
van_havre,9,18,1,rseto_ipa_R1,297.9058837890625,154.847412109375,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,47714be7278b215b0c07c1085b2d0a1908a2f15cd100810be2fea7475afc897b,0.4263893663883209,1.3570635019277688e-05,0.6529849767684937,3.912443161010742,0.0278554577380418,3.934150397777558,0.0010849383911063,8.0,16.0,1.0,137.0,30018.0,31420.0,0.1065973415970802,0.5,0.4263893663883209,0.1065973415970802
van_havre,9,18,4,rseto_ipa_R4,301.05279541015625,154.44125366210938,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,47714be7278b215b0c07c1085b2d0a1908a2f15cd100810be2fea7475afc897b,0.2309805005788803,7.351384283538209e-06,0.4806043207645416,4.121103286743164,0.0136002954095602,3.8702621161937714,0.0003216057344914,8.0,16.0,4.0,137.0,30018.0,31420.0,0.05774512514472,0.5,0.2309805005788803,0.05774512514472
van_havre,9,18,16,rseto_ipa_R16,297.9102783203125,153.93150329589844,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,47714be7278b215b0c07c1085b2d0a1908a2f15cd100810be2fea7475afc897b,0.039319772273302,1.251424919246347e-06,0.1982921361923217,4.1885480880737305,0.0022412175312638,3.913507103919983,4.699619666683118e-05,8.0,16.0,16.0,137.0,30018.0,31420.0,0.0098299430683255,0.5,0.039319772273302,0.0098299430683255
van_havre,9,18,64,rseto_ipa_R64,300.6246032714844,154.5878448486328,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,47714be7278b215b0c07c1085b2d0a1908a2f15cd100810be2fea7475afc897b,0.0123372804373502,3.92656914982581e-07,0.1110733076930046,4.2142653465271,0.0006946654757484,3.870501756668091,1.8302380664993374e-05,8.0,16.0,64.0,137.0,30018.0,31420.0,0.0030843201093375,0.5,0.0123372804373502,0.0030843201093375
van_havre,9,18,256,rseto_ipa_R256,296.6553649902344,153.7270965576172,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,47714be7278b215b0c07c1085b2d0a1908a2f15cd100810be2fea7475afc897b,0.0042015719227492,1.3372284968227177e-07,0.0648195371031761,4.03255558013916,0.0002583753375802,3.934581011533737,4.556452469931368e-06,8.0,16.0,256.0,137.0,30018.0,31420.0,0.0010503929806873,0.5,0.0042015719227492,0.0010503929806873
van_havre,9,14,1,rseto_ipa_R1,298.6544494628906,184.74110412597656,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,48c122be09bea5305d765014c2fab41ce4cb86376cec4fc21ef687482d363258,1.4679237604141235,4.671940769185312e-05,1.2115790843963623,3.3776533603668213,0.1286688297986984,4.232093274593353,0.0008932623106139,8.0,16.0,1.0,137.0,30014.0,31420.0,0.3669809401035309,0.5,1.4679237604141235,0.3669809401035309
van_havre,9,14,4,rseto_ipa_R4,296.5032043457031,178.6543426513672,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,48c122be09bea5305d765014c2fab41ce4cb86376cec4fc21ef687482d363258,1.2057204246520996,3.837429903796874e-05,1.098052978515625,3.386679410934448,0.1051231771707534,4.269339680671692,0.0004486934432179,8.0,16.0,4.0,137.0,30014.0,31420.0,0.3014301061630249,0.5,1.2057204246520996,0.3014301061630249
van_havre,9,14,16,rseto_ipa_R16,296.5436096191406,178.61985778808594,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,48c122be09bea5305d765014c2fab41ce4cb86376cec4fc21ef687482d363258,0.2442215681076049,7.77280638430966e-06,0.4941877722740173,3.1863925457000732,0.0240538958460092,4.27327573299408,0.0001195925261104,8.0,16.0,16.0,137.0,30014.0,31420.0,0.0610553920269012,0.5,0.2442215681076049,0.0610553920269012
van_havre,9,14,64,rseto_ipa_R64,296.17376708984375,178.5098419189453,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,48c122be09bea5305d765014c2fab41ce4cb86376cec4fc21ef687482d363258,0.179538145661354,5.71413556826883e-06,0.4237194061279297,2.8107388019561768,0.0227256212383508,4.2930421233177185,3.5696773624392464e-05,8.0,16.0,64.0,137.0,30014.0,31420.0,0.0448845364153385,0.5,0.179538145661354,0.0448845364153385
van_havre,9,14,256,rseto_ipa_R256,296.267333984375,178.60675048828125,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,48c122be09bea5305d765014c2fab41ce4cb86376cec4fc21ef687482d363258,0.0183411464095115,5.837411549691751e-07,0.1354294866323471,2.8896143436431885,0.0021965785417705,4.288751900196075,7.606157132451179e-06,8.0,16.0,256.0,137.0,30014.0,31420.0,0.0045852866023778,0.5,0.0183411464095115,0.0045852866023778
van_havre,9,87,1,rseto_ipa_R1,302.6636657714844,172.5343017578125,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6ff2e12346381771382b5dfa079d965a33206ab1b8205bd329b01902fb5410c5,1.0557703971862793,3.360186019563116e-05,1.0275068283081057,5.310462474822998,0.0374373197555542,3.9933329224586487,0.002168399470727,8.0,16.0,1.0,137.0,30087.0,31420.0,0.2639425992965698,0.5,1.0557703971862793,0.2639425992965698
van_havre,9,87,4,rseto_ipa_R4,305.0189208984375,172.79168701171875,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6ff2e12346381771382b5dfa079d965a33206ab1b8205bd329b01902fb5410c5,0.2425536513328552,7.71972190705128e-06,0.4924973547458648,4.631128311157227,0.0113092586398124,3.9458823800086975,0.0009439347583232,8.0,16.0,4.0,137.0,30087.0,31420.0,0.0606384128332138,0.5,0.2425536513328552,0.0606384128332138
van_havre,9,87,16,rseto_ipa_R16,305.4552307128906,172.16766357421875,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6ff2e12346381771382b5dfa079d965a33206ab1b8205bd329b01902fb5410c5,0.0433319509029388,1.3791200217383448e-06,0.2081632763147354,4.665997505187988,0.001990303164348,3.942567795515061,0.0002085987267303,8.0,16.0,16.0,137.0,30087.0,31420.0,0.0108329877257347,0.5,0.0433319509029388,0.0108329877257347
van_havre,9,87,64,rseto_ipa_R64,305.1991271972656,172.729736328125,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6ff2e12346381771382b5dfa079d965a33206ab1b8205bd329b01902fb5410c5,0.0122614651918411,3.902439686953585e-07,0.1107314974069595,4.542120456695557,0.0005943264695815,3.9477496445178986,3.439996156881112e-05,8.0,16.0,64.0,137.0,30087.0,31420.0,0.0030653662979602,0.5,0.0122614651918411,0.0030653662979602
van_havre,9,87,256,rseto_ipa_R256,304.851806640625,173.85592651367188,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,6ff2e12346381771382b5dfa079d965a33206ab1b8205bd329b01902fb5410c5,0.0021424004808068,6.818588360602007e-08,0.0462860725820064,4.535590171813965,0.0001041437135427,3.947696685791016,4.508489788739618e-06,8.0,16.0,256.0,137.0,30087.0,31420.0,0.0005356001202017,0.5,0.0021424004808068,0.0005356001202017
van_havre,14,82,1,rseto_ipa_R1,287.0704650878906,189.35089111328125,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,15055306c3028b4c9bc385e389036302d0e68e6e9afb26545dfacae83d442dca,0.949402391910553,2.9033712053205815e-05,0.9743728041648864,1.745129942893982,0.3117416203022003,3.5232501924037933,0.0004395428124673,8.0,16.0,1.0,137.0,30082.0,32700.0,0.2373505979776382,0.5,0.949402391910553,0.2373505979776382
van_havre,14,82,4,rseto_ipa_R4,286.4425048828125,189.51271057128903,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,15055306c3028b4c9bc385e389036302d0e68e6e9afb26545dfacae83d442dca,1.0208110809326172,3.1217463401844725e-05,1.0103520154953003,2.200279712677002,0.2108577638864517,3.5375122725963593,0.0002321777550611,8.0,16.0,4.0,137.0,30082.0,32700.0,0.2552027702331543,0.5,1.0208110809326172,0.2552027702331543
van_havre,14,82,16,rseto_ipa_R16,286.4666442871094,189.38853454589844,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,15055306c3028b4c9bc385e389036302d0e68e6e9afb26545dfacae83d442dca,0.0582937747240066,1.7826841940404847e-06,0.2414410412311554,1.7183969020843506,0.0197412744164466,3.5438607931137085,1.5546896617836736e-05,8.0,16.0,16.0,137.0,30082.0,32700.0,0.0145734436810016,0.5,0.0582937747240066,0.0145734436810016
van_havre,14,82,64,rseto_ipa_R64,286.45208740234375,189.7833709716797,64.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,15055306c3028b4c9bc385e389036302d0e68e6e9afb26545dfacae83d442dca,0.0219398327171802,6.70942881697556e-07,0.1481210142374038,1.6454046964645386,0.0081037832424044,3.546740859746933,9.259058660607676e-06,8.0,16.0,64.0,137.0,30082.0,32700.0,0.005484958179295,0.5,0.0219398327171802,0.005484958179295
van_havre,14,82,256,rseto_ipa_R256,286.4718933105469,189.6526336669922,256.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,15055306c3028b4c9bc385e389036302d0e68e6e9afb26545dfacae83d442dca,0.0044215098023414,1.352143641497605e-07,0.0664944350719451,1.715211272239685,0.0015029181959107,3.543251872062683,3.2607648401088748e-06,8.0,16.0,256.0,137.0,30082.0,32700.0,0.0011053774505853,0.5,0.0044215098023414,0.0011053774505853
van_havre,14,15,1,rseto_ipa_R1,281.4351501464844,165.83016967773438,1.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,596ebda6400342b7af65a651b32edc15460c7556b57be16e0cb4648a117f31cf,0.2277878671884536,6.965989996388089e-06,0.4772712588310241,1.3363699913024902,0.1275490373373031,3.7614083886146545,0.0002794802592355,8.0,16.0,1.0,137.0,30015.0,32700.0,0.0569469667971134,0.5,0.2277878671884536,0.0569469667971134
van_havre,14,15,4,rseto_ipa_R4,281.3384094238281,165.81956481933594,4.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,596ebda6400342b7af65a651b32edc15460c7556b57be16e0cb4648a117f31cf,0.090129055082798,2.7562402920011664e-06,0.3002150058746338,1.3296204805374146,0.0509811267256736,3.763738214969635,4.9022070222853085e-05,8.0,16.0,4.0,137.0,30015.0,32700.0,0.0225322637706995,0.5,0.090129055082798,0.0225322637706995
van_havre,14,15,16,rseto_ipa_R16,281.3605041503906,165.72348022460938,16.0,128.0,137.0,0.5,0.05,50,50,64,9050,projected_sgd,596ebda6400342b7af65a651b32edc15460c7556b57be16e0cb4648a117f31cf,0.0087217763066291,2.667209741957777e-07,0.0933904498815536,1.2931793928146362,0.0052153975702822,3.763888359069824,4.901880970464845e-06,8.0,16.0,16.0,137.0,30015.0,32700.0,0.0021804440766572,0.5,0.0087217763066291,0.0021804440766572
